,0
604,0.08533919
605,0.1287719
606,0.20451282
607,0.27583268
608,0.30981466
609,0.31954443
610,0.33197555
611,0.33897185
612,0.3415135
613,0.34160832
614,0.33340484
615,0.31888312
616,0.31186104
617,0.29897305
618,0.29110137
619,0.30750012
620,0.32286233
621,0.28247374
622,0.20935926
623,0.13598274
624,0.09345356
625,0.081133604
626,0.08954699
627,0.102334976
628,0.10726734
629,0.13095738
630,0.20477885
631,0.2819817
632,0.31947464
633,0.33691245
634,0.34793013
635,0.35697675
636,0.35595888
637,0.3563969
638,0.3542781
639,0.33685338
640,0.3196014
641,0.3125577
642,0.30601484
643,0.3137452
644,0.33101413
645,0.28845337
646,0.21404108
647,0.1442554
648,0.116050884
649,0.09511454
650,0.10064308
651,0.11078221
652,0.12334426
653,0.13676897
654,0.20690015
655,0.29143232
656,0.33348876
657,0.3544752
658,0.3658418
659,0.3663609
660,0.3579941
661,0.35084674
662,0.34269226
663,0.33227575
664,0.32983053
665,0.32992154
666,0.32162207
667,0.38026568
668,0.32892096
669,0.27618968
670,0.20562145
671,0.15303755
672,0.12403872
673,0.09920311
674,0.09020608
675,0.097724825
676,0.12157133
677,0.1592362
678,0.20571195
679,0.27414238
680,0.31654346
681,0.33269325
682,0.3430414
683,0.3396752
684,0.32789657
685,0.31946683
686,0.30671245
687,0.29134625
688,0.27645284
689,0.26224244
690,0.24630506
691,0.23185025
692,0.26391712
693,0.2422756
694,0.18487245
695,0.121529005
696,0.085384235
697,0.07093438
698,0.065649025
699,0.069343984
700,0.06238515
701,0.07423535
702,0.08122441
703,0.12210882
704,0.17835546
705,0.21849409
706,0.23733646
707,0.23355696
708,0.22478056
709,0.21273808
710,0.2000198
711,0.18944116
712,0.1935687
713,0.1996047
714,0.20184094
715,0.20294097
716,0.22592679
717,0.20517497
718,0.16013522
719,0.100834794
720,0.07166975
721,0.052119344
722,0.045336813
723,0.04706298
724,0.0521228
725,0.06063029
726,0.08399744
727,0.124216214
728,0.17258972
729,0.20568657
730,0.2173244
731,0.21340609
732,0.20991652
733,0.19900993
734,0.18597959
735,0.18182194
736,0.1879195
737,0.20296168
738,0.21066551
739,0.21261436
740,0.25641897
741,0.2315257
742,0.1678539
743,0.10496093
744,0.067180105
745,0.060373068
746,0.056427687
747,0.059076622
748,0.077570945
749,0.11905593
750,0.1926108
751,0.27944684
752,0.31915978
753,0.33504596
754,0.34133703
755,0.33380017
756,0.32502973
757,0.31763092
758,0.30121547
759,0.2903756
760,0.2844771
761,0.28049117
762,0.28308898
763,0.29034632
764,0.31229645
765,0.27689767
766,0.21081239
767,0.13885601
768,0.100526854
769,0.089443594
770,0.08866976
771,0.08500981
772,0.09783889
773,0.1253608
774,0.18657827
775,0.26226848
776,0.30038115
777,0.3185598
778,0.33043268
779,0.3325659
780,0.33043778
781,0.3327665
782,0.32045266
783,0.30887216
784,0.30143082
785,0.29695532
786,0.28979105
787,0.27700865
788,0.31891242
789,0.28296715
790,0.21257067
791,0.14598253
792,0.11962536
793,0.09601289
794,0.08832051
795,0.09264196
796,0.10693819
797,0.15074426
798,0.20439813
799,0.2763407
800,0.31434664
801,0.33513492
802,0.3444023
803,0.34903005
804,0.34453368
805,0.33893964
806,0.3221926
807,0.30717468
808,0.31003153
809,0.32481277
810,0.32428995
811,0.354777
812,0.31817478
813,0.2721995
814,0.2004959
815,0.13020991
816,0.10680453
817,0.10389708
818,0.10100194
819,0.10155545
820,0.115051635
821,0.1466183
822,0.21082906
823,0.2871191
824,0.32146055
825,0.3331926
826,0.33795506
827,0.33157414
828,0.31477734
829,0.30799696
830,0.29996237
831,0.28683197
832,0.27680144
833,0.27242377
834,0.26979598
835,0.29747844
836,0.3045455
837,0.27340066
838,0.20615593
839,0.13387904
840,0.08787404
841,0.07588452
842,0.07941075
843,0.09861463
844,0.10552228
845,0.1362603
846,0.21357273
847,0.28354084
848,0.3142938
849,0.32068992
850,0.32171595
851,0.31603765
852,0.30635533
853,0.29847208
854,0.28450948
855,0.26980907
856,0.25187886
857,0.24396254
858,0.23230018
859,0.19214986
860,0.2578879
861,0.24234888
862,0.18255147
863,0.11593565
864,0.063339666
865,0.04561898
866,0.03495854
867,0.035186917
868,0.0429093
869,0.05975371
870,0.0885033
871,0.13663216
872,0.19545525
873,0.24124606
874,0.25988036
875,0.26557633
876,0.25813636
877,0.23949698
878,0.21724297
879,0.20651034
880,0.19679663
881,0.19739227
882,0.19387212
883,0.20738405
884,0.22933897
885,0.2112788
886,0.16734128
887,0.11511598
888,0.07317886
889,0.057050727
890,0.05669725
891,0.052532226
892,0.05749529
893,0.06650178
894,0.085049465
895,0.11910869
896,0.16434842
897,0.20062822
898,0.22334632
899,0.22925544
900,0.22115849
901,0.20520143
902,0.18979405
903,0.18477401
904,0.18847072
905,0.20055906
906,0.20818862
907,0.2639093
908,0.25408587
909,0.22072852
910,0.1573042
911,0.09840558
912,0.061785735
913,0.050830394
914,0.058327094
915,0.06761484
916,0.082454614
917,0.11698519
918,0.20246226
919,0.2834367
920,0.32241923
921,0.3359266
922,0.34019083
923,0.33679017
924,0.32879996
925,0.3210773
926,0.30147067
927,0.29188487
928,0.28653073
929,0.28806394
930,0.28414464
931,0.25521713
932,0.31007376
933,0.2807041
934,0.2072128
935,0.12762122
936,0.08056038
937,0.05567283
938,0.058188006
939,0.059093334
940,0.07368542
941,0.116003156
942,0.185246
943,0.264824
944,0.3027069
945,0.3098881
946,0.3127978
947,0.3244354
948,0.32481283
949,0.32540405
950,0.3182571
951,0.30588692
952,0.29644787
953,0.29684147
954,0.2945963
955,0.31781155
956,0.314061
957,0.2743103
958,0.19989255
959,0.13201942
960,0.096196674
961,0.08762343
962,0.091921225
963,0.10182971
964,0.11611147
965,0.13617891
966,0.20352131
967,0.2821304
968,0.31757545
969,0.32724234
970,0.33656466
971,0.3362817
972,0.32471284
973,0.33121368
974,0.33133876
975,0.3232166
976,0.31782833
977,0.31051624
978,0.30343747
979,0.29913914
980,0.31884128
981,0.28552315
982,0.21211109
983,0.13226129
984,0.081965104
985,0.069365025
986,0.08161043
987,0.08862853
988,0.09311853
989,0.112489656
990,0.19049262
991,0.26979676
992,0.3018002
993,0.31455323
994,0.32327765
995,0.32444096
996,0.31807625
997,0.31542742
998,0.30936173
999,0.30524752
1000,0.3006938
1001,0.29579455
1002,0.28324875
1003,0.26728258
1004,0.2977224
1005,0.27295846
1006,0.20258358
1007,0.13050005
1008,0.08119409
1009,0.08577785
1010,0.086184144
1011,0.0932941
1012,0.103451416
1013,0.119915955
1014,0.18422277
1015,0.2714719
1016,0.3160624
1017,0.33449557
1018,0.33760822
1019,0.33785826
1020,0.33127302
1021,0.32108897
1022,0.311021
1023,0.2947231
1024,0.28051788
1025,0.2635922
1026,0.24405892
1027,0.23830721
1028,0.25688726
1029,0.24109548
1030,0.18295251
1031,0.12730163
1032,0.10281059
1033,0.08091178
1034,0.05866778
1035,0.06307895
1036,0.06292096
1037,0.071030125
1038,0.08883622
1039,0.13972533
1040,0.1990453
1041,0.24563354
1042,0.2655654
1043,0.26541874
1044,0.25265387
1045,0.23621285
1046,0.22521573
1047,0.21705228
1048,0.2156841
1049,0.22485939
1050,0.23503652
1051,0.22415629
1052,0.25084093
1053,0.22827311
1054,0.1790463
1055,0.13571092
1056,0.09373766
1057,0.076170355
1058,0.06969151
1059,0.06522657
1060,0.07060111
1061,0.07796833
1062,0.08471295
1063,0.11925237
1064,0.15738353
1065,0.20644476
1066,0.2401975
1067,0.26235163
1068,0.26877528
