,0
1138,0.4022755
1139,0.40492523
1140,0.39858457
1141,0.3949289
1142,0.38397473
1143,0.37789634
1144,0.37966973
1145,0.38748378
1146,0.3865365
1147,0.39137644
1148,0.39024252
1149,0.34863797
1150,0.2820523
1151,0.22500665
1152,0.19142087
1153,0.18040326
1154,0.18011671
1155,0.18429448
1156,0.1947455
1157,0.22561976
1158,0.28012675
1159,0.3424758
1160,0.3727201
1161,0.38863745
1162,0.40077147
1163,0.40905783
1164,0.40412414
1165,0.4047745
1166,0.39899936
1167,0.38682526
1168,0.3825121
1169,0.38032982
1170,0.3756238
1171,0.38333073
1172,0.38538012
1173,0.34883925
1174,0.28125948
1175,0.21646753
1176,0.18310043
1177,0.17711182
1178,0.16977306
1179,0.17102233
1180,0.18025461
1181,0.20764521
1182,0.2595167
1183,0.33264154
1184,0.37157547
1185,0.39001796
1186,0.40450507
1187,0.40998435
1188,0.4066941
1189,0.4034304
1190,0.39838684
1191,0.3853991
1192,0.37330946
1193,0.36102015
1194,0.34001705
1195,0.33038878
1196,0.34024167
1197,0.32515576
1198,0.27405658
1199,0.2153544
1200,0.17158014
1201,0.14766677
1202,0.13606106
1203,0.13136512
1204,0.136439
1205,0.14662956
1206,0.16893056
1207,0.21387061
1208,0.27146357
1209,0.31828502
1210,0.3431382
1211,0.34751087
1212,0.34034905
1213,0.32705742
1214,0.3169757
1215,0.3066192
1216,0.30309522
1217,0.30256358
1218,0.29739398
1219,0.29564548
1220,0.3091115
1221,0.29748446
1222,0.250187
1223,0.20680176
1224,0.17609993
1225,0.15617047
1226,0.14898579
1227,0.14276934
1228,0.1448653
1229,0.14751686
1230,0.16045354
1231,0.18420143
1232,0.22081274
1233,0.26150763
1234,0.2885131
1235,0.30171654
1236,0.30042705
1237,0.29386178
1238,0.2818217
1239,0.27697927
1240,0.2802556
1241,0.29525873
1242,0.3051453
1243,0.30952588
1244,0.33119822
1245,0.30877224
1246,0.25132686
1247,0.19321974
1248,0.16196468
1249,0.14662209
1250,0.14520584
1251,0.14926322
1252,0.15440905
1253,0.18816249
1254,0.2572516
1255,0.3396533
1256,0.37879097
1257,0.39841184
1258,0.40748176
1259,0.40915143
1260,0.40845513
1261,0.40205747
1262,0.39485532
1263,0.38789156
1264,0.3974653
1265,0.408402
1266,0.41169572
1267,0.42579362
1268,0.4024803
1269,0.35465792
1270,0.28239772
1271,0.21548752
1272,0.17301153
1273,0.1495979
1274,0.14333647
1275,0.1462665
1276,0.15841004
1277,0.19586243
1278,0.2780304
1279,0.36610386
1280,0.41112238
1281,0.43915406
1282,0.4557212
1283,0.47312993
1284,0.47847962
1285,0.48060203
1286,0.47129077
1287,0.4594281
1288,0.44715613
1289,0.4424178
1290,0.43067342
1291,0.41203487
1292,0.4221657
1293,0.3960225
1294,0.32202116
1295,0.24224454
1296,0.18716718
1297,0.16033953
1298,0.15273201
1299,0.15798967
1300,0.16644639
1301,0.18916732
1302,0.27232993
1303,0.36725116
1304,0.420468
1305,0.44684356
1306,0.4595607
1307,0.46563318
1308,0.46771514
1309,0.4688316
1310,0.4626098
1311,0.45566165
1312,0.44852963
1313,0.43726727
1314,0.4157585
1315,0.39006191
1316,0.41316372
1317,0.3915399
1318,0.31604746
1319,0.23511505
1320,0.17781325
1321,0.16771412
1322,0.16418913
1323,0.1715449
1324,0.18336481
1325,0.20319723
1326,0.26706275
1327,0.3508689
1328,0.40704447
1329,0.44237694
1330,0.4675969
1331,0.48263842
1332,0.4903935
1333,0.49836394
1334,0.5025283
1335,0.5030486
1336,0.4983533
1337,0.47767973
1338,0.44902962
1339,0.45229927
1340,0.45099014
1341,0.42269102
1342,0.34545106
1343,0.25991583
1344,0.21620195
1345,0.20585153
1346,0.2065794
1347,0.20305388
1348,0.20859613
1349,0.2312908
1350,0.2914322
1351,0.37719324
1352,0.44003457
1353,0.48702246
1354,0.52555996
1355,0.55340916
1356,0.56503445
1357,0.573132
1358,0.57477427
1359,0.5716104
1360,0.5764581
1361,0.56093997
1362,0.5262782
1363,0.468023
1364,0.4804114
1365,0.4545442
1366,0.37877455
1367,0.29044035
1368,0.24317293
1369,0.21805277
1370,0.21324852
1371,0.2073483
1372,0.21425599
1373,0.21612385
1374,0.22880678
1375,0.25825003
1376,0.30885476
1377,0.36256835
1378,0.39753997
1379,0.41507939
1380,0.41919178
1381,0.4132689
1382,0.4061354
1383,0.4113502
1384,0.41901338
1385,0.42130113
1386,0.406641
1387,0.3984772
1388,0.38617694
1389,0.37050903
1390,0.3181397
1391,0.25634456
1392,0.22490701
1393,0.21132413
1394,0.20230356
1395,0.19851036
1396,0.20521666
1397,0.20785311
1398,0.21028355
1399,0.23421109
1400,0.28188038
1401,0.33775684
1402,0.384569
1403,0.41796377
1404,0.44423378
1405,0.44731733
1406,0.44694382
1407,0.45020282
1408,0.45387957
1409,0.4551403
1410,0.44036043
1411,0.41325566
1412,0.41895634
1413,0.41664982
1414,0.36447823
1415,0.2946584
1416,0.23825033
1417,0.21437381
1418,0.20986171
1419,0.21414305
1420,0.22132275
1421,0.23076993
1422,0.24249789
1423,0.28376943
1424,0.34928533
1425,0.41421586
1426,0.44831118
1427,0.47740433
1428,0.50130653
1429,0.5149186
1430,0.5222859
1431,0.5291759
1432,0.543171
1433,0.5546469
1434,0.54726124
1435,0.5384426
1436,0.5254134
1437,0.49596995
1438,0.40348378
1439,0.30165568
1440,0.25929916
1441,0.24495897
1442,0.23617542
1443,0.23571819
1444,0.24736604
1445,0.28057763
1446,0.34821895
1447,0.43765834
1448,0.49399763
1449,0.5320929
1450,0.5599183
1451,0.58027816
1452,0.58847904
1453,0.597481
1454,0.60212195
1455,0.6053666
1456,0.6105157
1457,0.6013229
1458,0.57403946
1459,0.5193084
1460,0.5349228
1461,0.50554675
1462,0.41534218
1463,0.3214282
1464,0.26965913
1465,0.24159552
1466,0.22866039
1467,0.22632876
1468,0.24044201
1469,0.2793717
1470,0.3459816
1471,0.42652237
1472,0.47845048
1473,0.50920707
1474,0.54229933
1475,0.57789034
1476,0.6117738
1477,0.64134467
1478,0.6579642
1479,0.65710115
1480,0.63825977
1481,0.60964274
1482,0.57408375
1483,0.5685431
1484,0.53097725
1485,0.48415855
1486,0.40835887
1487,0.32845345
1488,0.2710617
1489,0.2543465
1490,0.24344942
1491,0.2441895
1492,0.2476869
1493,0.2723564
1494,0.3232984
1495,0.4136815
1496,0.46887666
1497,0.49397957
1498,0.5015035
1499,0.50349516
1500,0.49437255
1501,0.48111305
1502,0.46557224
1503,0.4397507
1504,0.42438367
1505,0.40945563
1506,0.3832422
1507,0.3621638
1508,0.37940988
1509,0.36247712
1510,0.29373646
1511,0.22350067
1512,0.19456868
1513,0.17189912
1514,0.16865383
1515,0.16826878
1516,0.17650531
1517,0.2083105
1518,0.26715675
1519,0.3388194
1520,0.38226247
1521,0.40410507
1522,0.41439724
1523,0.41813958
1524,0.4163123
1525,0.41823372
1526,0.4127545
1527,0.4065114
1528,0.3984441
1529,0.38548234
1530,0.3542396
1531,0.31580254
1532,0.33425602
1533,0.32954687
1534,0.28425214
1535,0.21865283
1536,0.17163679
1537,0.14624935
1538,0.13720845
1539,0.14441702
1540,0.15560097
1541,0.15766808
1542,0.1722795
1543,0.22036406
1544,0.27514124
1545,0.31194553
1546,0.335698
1547,0.33794445
1548,0.33519453
1549,0.3269029
1550,0.317513
1551,0.30523315
1552,0.30856732
1553,0.31434554
1554,0.3061521
1555,0.2909142
1556,0.2935182
1557,0.28932527
1558,0.24936533
1559,0.19962595
1560,0.16133608
1561,0.14583428
1562,0.1443224
1563,0.14590976
1564,0.1475271
1565,0.14600039
1566,0.15531506
1567,0.19089133
1568,0.23424798
1569,0.27737793
1570,0.30482435
1571,0.32162243
1572,0.32522398
1573,0.3171781
1574,0.30745757
1575,0.30237344
1576,0.3098108
1577,0.32100126
1578,0.32259274
1579,0.32800072
1580,0.3371577
1581,0.31706417
1582,0.2625082
1583,0.20080343
1584,0.1836815
1585,0.17798206
1586,0.17333022
1587,0.17636406
1588,0.18790485
1589,0.2186547
1590,0.27376527
1591,0.35624978
1592,0.41047055
1593,0.45003048
1594,0.48160166
1595,0.49477392
1596,0.49922997
1597,0.5014328
1598,0.50303614
1599,0.5027098
1600,0.50454134
1601,0.5054946
1602,0.48889452
1603,0.4651999
1604,0.45747417
1605,0.43033606
1606,0.34926367
1607,0.25878745
1608,0.21814567
1609,0.20094456
1610,0.20118155
1611,0.19811752
1612,0.20869829
1613,0.23906627
1614,0.30251604
1615,0.39570966
1616,0.46320292
1617,0.5152819
1618,0.5589961
1619,0.5839672
1620,0.59243417
1621,0.6047805
1622,0.61451876
1623,0.6224879
1624,0.6299255
1625,0.6288171
1626,0.60726345
1627,0.5738023
1628,0.56952703
1629,0.54175854
1630,0.46650854
1631,0.38864544
1632,0.32502538
1633,0.2823209
1634,0.2595811
1635,0.25118154
1636,0.26025882
1637,0.28063342
1638,0.3644644
1639,0.46871608
1640,0.5376151
1641,0.59354824
1642,0.6400944
1643,0.6773968
1644,0.6995678
1645,0.71805406
1646,0.73220015
1647,0.74306405
1648,0.751015
1649,0.7483791
1650,0.73232627
1651,0.69707656
1652,0.696772
1653,0.6684092
1654,0.5862701
1655,0.49540955
1656,0.41800538
1657,0.35981902
1658,0.33323282
1659,0.3222495
1660,0.324931
1661,0.34233978
1662,0.41339555
1663,0.49962068
1664,0.5437036
1665,0.58495253
1666,0.62857515
1667,0.67237896
1668,0.7045138
1669,0.7308308
