,0
0,0.1972518116235733
1,0.09721829928457737
2,0.09258418716490269
3,0.09948683716356754
4,0.09425542317330837
5,0.10045081749558449
6,0.09993993677198887
7,0.08835040591657162
8,0.09738820418715477
9,0.0932649988681078
10,0.08897579461336136
11,0.08943753130733967
12,0.08937489055097103
13,0.09170217253267765
14,0.08966666739434004
15,0.09435389190912247
16,0.08584513701498508
17,0.08673744462430477
18,0.08618195354938507
19,0.08089456893503666
20,0.08927965350449085
21,0.0784418573603034
22,0.0851744506508112
23,0.08082132786512375
24,0.08172420877963305
25,0.08425146900117397
26,0.07613496948033571
27,0.08099259436130524
28,0.08126201573759317
29,0.08099962864071131
30,0.07879951223731041
31,0.0728906774893403
32,0.07931417971849442
33,0.07312623877078295
34,0.06652631610631943
35,0.07039319444447756
36,0.07229216955602169
37,0.07173936814069748
38,0.07289857231080532
39,0.0674953144043684
40,0.06897406559437513
41,0.0631558084860444
42,0.06600377894937992
43,0.06635183561593294
44,0.06316983606666327
45,0.06081904470920563
46,0.060608319006860256
47,0.059523881413042545
48,0.05522335600107908
49,0.05205995682626963
50,0.05622977390885353
51,0.054158665239810944
52,0.050680434331297874
53,0.049728632904589176
54,0.04967809375375509
55,0.048938583582639694
56,0.04906718339771032
57,0.04769851919263601
58,0.04536886978894472
59,0.04209386743605137
60,0.04236764507368207
61,0.04126641480252147
62,0.041660549119114876
63,0.03783260192722082
64,0.036874905694276094
65,0.03815907146781683
66,0.03478974895551801
67,0.0366058936342597
68,0.034123248886317015
69,0.03446039278060198
70,0.03226804547011852
71,0.03326258296146989
72,0.03252114029601216
73,0.02983226766809821
74,0.030775724910199642
75,0.029377922415733337
76,0.02946397801861167
77,0.027392482850700617
78,0.027520671486854553
79,0.02737489715218544
80,0.027579009532928467
81,0.026153433602303267
82,0.025909509044140577
83,0.026493330020457506
84,0.024955300614237785
85,0.024418985936790705
86,0.02564315777271986
87,0.024770590476691723
88,0.024617701303213835
89,0.024021106772124767
90,0.023642331827431917
91,0.023792171385139227
92,0.02230894798412919
93,0.02280093776062131
94,0.022596262861043215
95,0.02349106688052416
96,0.022033796180039644
97,0.022370660211890936
98,0.020984895061701536
99,0.02191504114307463
