,0
0,0.35377207212150097
1,0.09853299520909786
2,0.09650570712983608
3,0.09558183141052723
4,0.09420705772936344
5,0.0942028108984232
6,0.10014546290040016
7,0.09560186602175236
8,0.09707920625805855
9,0.09174150228500366
10,0.0882107112556696
11,0.09458692371845245
12,0.08977131173014641
13,0.0887312963604927
14,0.08871383871883154
15,0.08296685852110386
16,0.08549808338284492
17,0.08503349870443344
18,0.08156613726168871
19,0.08236799947917461
20,0.08375389315187931
21,0.08152399118989706
22,0.0781204029917717
23,0.07942949794232845
24,0.0779477022588253
25,0.08454476296901703
26,0.07989737950265408
27,0.0824060058221221
28,0.07344396878033876
29,0.07367470301687717
30,0.07860545348376036
31,0.06969554163515568
32,0.07037882041186094
33,0.06810255162417889
34,0.0730631873011589
35,0.06758108641952276
36,0.06861878372728825
37,0.06621795799583197
38,0.06386115308851004
39,0.06169503554701805
40,0.06592018809169531
41,0.06142690312117338
42,0.06165058724582195
43,0.06268241722136736
44,0.06068661343306303
45,0.059329682029783726
46,0.05552043113857508
47,0.05665324814617634
48,0.052474359050393105
49,0.05152874067425728
50,0.0508961109444499
51,0.050193317234516144
52,0.051232222467660904
53,0.04847849439829588
54,0.045877959579229355
55,0.04433580208569765
56,0.04114352120086551
57,0.04231684561818838
58,0.04201742494478822
59,0.040716398041695356
60,0.0365408631041646
61,0.03745243791490793
62,0.036324815824627876
63,0.03522682934999466
64,0.035307323560118675
65,0.03476692130789161
66,0.033590173814445734
67,0.0321062202565372
68,0.03222078224644065
69,0.030424803961068392
70,0.03063454944640398
71,0.030397817492485046
72,0.028525272849947214
73,0.02760542556643486
74,0.027571335434913635
75,0.028011496178805828
76,0.026211589574813843
77,0.025570818223059177
78,0.025438222102820873
79,0.02561230305582285
80,0.024799242615699768
81,0.02472621016204357
82,0.02413843385875225
83,0.02512107603251934
84,0.02478050021454692
85,0.02314820419996977
86,0.022927114740014076
87,0.02338313451036811
88,0.022810039576143026
89,0.023668391164392233
90,0.022202658466994762
91,0.022962826769798994
92,0.022670840844511986
93,0.021639931946992874
94,0.023310945834964514
95,0.022221255116164684
96,0.020768669433891773
97,0.02238430385477841
98,0.021213288884609938
99,0.021261184476315975
100,0.01951191108673811
101,0.021462181117385626
102,0.021785712568089366
103,0.02036077994853258
104,0.019171829102560878
105,0.020207627909258008
106,0.021268929820507765
107,0.02048301021568477
108,0.020499214995652437
109,0.02058688155375421
110,0.020553228678181767
111,0.020053177839145064
112,0.020015730755403638
113,0.02136650448665023
114,0.020270288689062
115,0.020488155772909522
116,0.02071203477680683
117,0.019620052073150873
118,0.019810011610388756
119,0.019100898876786232
120,0.020054983207955956
121,0.020472790114581585
122,0.018706064671278
123,0.01987141976132989
124,0.018922035349532962
125,0.020030889892950654
126,0.018206407548859715
127,0.01981047377921641
128,0.019498473731800914
129,0.020083261420950294
130,0.018640765687450767
131,0.017550650285556912
132,0.019338139332830906
133,0.017843808513134718
134,0.01934587606228888
135,0.018361397087574005
136,0.017383098602294922
137,0.019083568127825856
138,0.017370620975270867
139,0.019007198745384812
140,0.018880743999034166
141,0.017730947583913803
142,0.017436807276681066
143,0.016841129399836063
144,0.018069636542350054
145,0.018096311250701547
146,0.017419534036889672
147,0.018716365098953247
148,0.018272425048053265
149,0.017117097042500973
150,0.017813994083553553
151,0.017388966167345643
152,0.01589600252918899
153,0.017399454955011606
154,0.016665692441165447
155,0.017772065242752433
156,0.018477398669347167
157,0.01662939670495689
158,0.01775100384838879
159,0.017528567695990205
160,0.018160553416237235
161,0.01749452971853316
162,0.015944438986480236
163,0.017880803206935525
164,0.016573099186643958
165,0.018068583915010095
166,0.01787442504428327
167,0.015560859115794301
